SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB	MUTDENSITY_MB_ADJUSTED	MUTREADSRATE_MB	MUTREADSRATE_MB_ADJUSTED
P19_0001_BTR_01	KMT2D	all	DELETION-INSERTION	153649742	13.0	17.0	0.08460801710945925	0.08460801710945925	0.11064125314313902	0.11064125314313902
P19_0001_BTR_01	LETM1	all	DELETION-INSERTION	1173887	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	LETM2	all	DELETION-INSERTION	67758	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	LINC00665	all	DELETION-INSERTION	44310	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MAGI1	all	DELETION-INSERTION	181109	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MAML2	all	DELETION-INSERTION	22343	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MED12	all	DELETION-INSERTION	145	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MIR1281	all	DELETION-INSERTION	1697060	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MIR6791	all	DELETION-INSERTION	39638	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MN1	all	DELETION-INSERTION	55932	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NCOA3	all	DELETION-INSERTION	223698	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NCOA6	all	DELETION-INSERTION	334	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NDUFB11	all	DELETION-INSERTION	1175337	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NLGN3	all	DELETION-INSERTION	145	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NOTCH2	all	DELETION-INSERTION	74105290	5.0	5.0	0.06747156646981613	0.06747156646981613	0.06747156646981613	0.06747156646981613
P19_0001_BTR_01	PACERR	all	DELETION-INSERTION	16694	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PIK3CA	all	DELETION-INSERTION	2868384	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PPP2R3A	all	DELETION-INSERTION	8715	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PRKAG1	all	DELETION-INSERTION	7522502	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PTGS2	all	DELETION-INSERTION	16694	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	RB1	all	DELETION-INSERTION	37095595	7.0	8.0	0.1887016504250707	0.1887016504250707	0.21565902905722364	0.21565902905722364
P19_0001_BTR_01	RB1-DT	all	DELETION-INSERTION	2497430	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	RBM10	all	DELETION-INSERTION	23921032	6.0	6.0	0.2508252988416219	0.2508252988416219	0.2508252988416219	0.2508252988416219
P19_0001_BTR_01	RNU6-375P	all	DELETION-INSERTION	9550318	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	SIK3	all	DELETION-INSERTION	1433	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	STAG2	all	DELETION-INSERTION	30915560	3.0	3.0	0.09703851393925907	0.09703851393925907	0.09703851393925907	0.09703851393925907
P19_0001_BTR_01	TERT	all	DELETION-INSERTION	143063	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TERTpromoter	all	DELETION-INSERTION	254931	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TMEM123	all	DELETION-INSERTION	19157	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TMEM123-DT	all	DELETION-INSERTION	19157	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TP53	all	DELETION-INSERTION	19439626	1.0	1.0	0.05144131888134062	0.05144131888134062	0.05144131888134062	0.05144131888134062
P19_0001_BTR_01	TRIP10	all	DELETION-INSERTION	39638	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TTYH1	all	DELETION-INSERTION	1224	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	APOA1-AS	all	DELETION-INSERTION-SNV	1433	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	ARID1A	all	DELETION-INSERTION-SNV	70847762	70.0	81.0	0.9880340327475694	0.9880340327475694	1.1432965236079018	1.1432965236079018
P19_0001_BTR_01	BAGE2	all	DELETION-INSERTION-SNV	1085481	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	BMP2K	all	DELETION-INSERTION-SNV	14137	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	CDKN1A	all	DELETION-INSERTION-SNV	6510737	15.0	18.0	2.3038866414048056	2.3038866414048056	2.764663969685767	2.764663969685767
P19_0001_BTR_01	CREBBP	all	DELETION-INSERTION-SNV	67358117	15.0	15.0	0.2226903106569918	0.2226903106569918	0.2226903106569918	0.2226903106569918
P19_0001_BTR_01	DDN-AS1	all	DELETION-INSERTION-SNV	7522502	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	EP300	all	DELETION-INSERTION-SNV	74152510	18.0	21.0	0.24274296311749932	0.24274296311749932	0.2832001236370826	0.2832001236370826
P19_0001_BTR_01	EP300-AS1	all	DELETION-INSERTION-SNV	26417764	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	FGFR1	all	DELETION-INSERTION-SNV	67758	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	FGFR3	all	DELETION-INSERTION-SNV	7097063	1.0	1.0	0.14090335678293966	0.14090335678293966	0.14090335678293966	0.14090335678293966
P19_0001_BTR_01	FGFR4	all	DELETION-INSERTION-SNV	456768	1.0	1.0	2.1892952220821074	2.1892952220821074	2.1892952220821074	2.1892952220821074
P19_0001_BTR_01	FOXL1	all	DELETION-INSERTION-SNV	142	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	FOXQ1	all	DELETION-INSERTION-SNV	4284751	2.0	3.0	0.4667715813591035	0.4667715813591035	0.7001573720386552	0.7001573720386552
P19_0001_BTR_01	GPR108	all	DELETION-INSERTION-SNV	39638	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	HIPK1	all	DELETION-INSERTION-SNV	3080	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	HIPK1-AS1	all	DELETION-INSERTION-SNV	3080	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	JPH3	all	DELETION-INSERTION-SNV	80320	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	KDM6A	all	DELETION-INSERTION-SNV	28077158	48.0	58.0	1.7095747368732974	1.7095747368732974	2.0657361403885677	2.0657361403885677
P19_0001_BTR_01	KMT2C	all	DELETION-INSERTION-SNV	45040099	11.0	11.0	0.24422681664176626	0.24422681664176626	0.24422681664176626	0.24422681664176626
P19_0001_BTR_01	KMT2D	all	DELETION-INSERTION-SNV	153649742	55.0	73.0	0.35795699546309684	0.35795699546309684	0.4751065576146558	0.4751065576146558
P19_0001_BTR_01	LETM1	all	DELETION-INSERTION-SNV	1173887	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	LETM2	all	DELETION-INSERTION-SNV	67758	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	LINC00665	all	DELETION-INSERTION-SNV	44310	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MAGI1	all	DELETION-INSERTION-SNV	181109	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MAML2	all	DELETION-INSERTION-SNV	22343	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MED12	all	DELETION-INSERTION-SNV	145	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MIR1281	all	DELETION-INSERTION-SNV	1697060	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MIR6791	all	DELETION-INSERTION-SNV	39638	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	MN1	all	DELETION-INSERTION-SNV	55932	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NCOA3	all	DELETION-INSERTION-SNV	223698	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NCOA6	all	DELETION-INSERTION-SNV	334	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NDUFB11	all	DELETION-INSERTION-SNV	1175337	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NLGN3	all	DELETION-INSERTION-SNV	145	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	NOTCH2	all	DELETION-INSERTION-SNV	74105290	13.0	13.0	0.17542607282152192	0.17542607282152192	0.17542607282152192	0.17542607282152192
P19_0001_BTR_01	PACERR	all	DELETION-INSERTION-SNV	16694	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PIK3CA	all	DELETION-INSERTION-SNV	2868384	1.0	2.0	0.3486283565938173	0.3486283565938173	0.6972567131876346	0.6972567131876346
P19_0001_BTR_01	PPP2R3A	all	DELETION-INSERTION-SNV	8715	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PRKAG1	all	DELETION-INSERTION-SNV	7522502	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	PTGS2	all	DELETION-INSERTION-SNV	16694	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	RB1	all	DELETION-INSERTION-SNV	37095595	12.0	13.0	0.32348854358583545	0.32348854358583545	0.3504459222179884	0.3504459222179884
P19_0001_BTR_01	RB1-DT	all	DELETION-INSERTION-SNV	2497430	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	RBM10	all	DELETION-INSERTION-SNV	23921032	16.0	16.0	0.6688674635776584	0.6688674635776584	0.6688674635776584	0.6688674635776584
P19_0001_BTR_01	RNU6-375P	all	DELETION-INSERTION-SNV	9550318	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	SIK3	all	DELETION-INSERTION-SNV	1433	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	STAG2	all	DELETION-INSERTION-SNV	30915560	29.0	42.0	0.9380389680795043	0.9380389680795043	1.3585391951496268	1.3585391951496268
P19_0001_BTR_01	TERT	all	DELETION-INSERTION-SNV	143063	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TERTpromoter	all	DELETION-INSERTION-SNV	254931	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TMEM123	all	DELETION-INSERTION-SNV	19157	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TMEM123-DT	all	DELETION-INSERTION-SNV	19157	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TP53	all	DELETION-INSERTION-SNV	19439626	1.0	1.0	0.05144131888134062	0.05144131888134062	0.05144131888134062	0.05144131888134062
P19_0001_BTR_01	TRIP10	all	DELETION-INSERTION-SNV	39638	0.0	0.0	0.0	0.0	0.0	0.0
P19_0001_BTR_01	TTYH1	all	DELETION-INSERTION-SNV	1224	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	ALL_GENES	synonymous	all_types	140056442	67.0	73.0	0.4783785668352192	0.7215823219022822	0.5212184384921045	0.7862016343114419
P19_0038_BDO_01	ALL_GENES	synonymous	SNV	140056442	67.0	73.0	0.4783785668352192	0.7215823219022822	0.5212184384921045	0.7862016343114419
P19_0038_BDO_01	ALL_GENES	synonymous	DELETION-INSERTION	140056442	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	ALL_GENES	synonymous	DELETION-INSERTION-SNV	140056442	67.0	73.0	0.4783785668352192	0.7215823219022822	0.5212184384921045	0.7862016343114419
P19_0038_BDO_01	ARID1A	synonymous	all_types	15817387	5.0	5.0	0.31610783753346866	0.46769558031418174	0.31610783753346866	0.46769558031418174
P19_0038_BDO_01	CDKN1A	synonymous	all_types	1180134	1.0	1.0	0.847361401332391	1.2440719969346066	0.847361401332391	1.2440719969346066
P19_0038_BDO_01	CREBBP	synonymous	all_types	12505239	10.0	10.0	0.7996648444703855	1.2026442780269835	0.7996648444703855	1.2026442780269835
P19_0038_BDO_01	EP300	synonymous	all_types	15475180	4.0	5.0	0.2584784151137499	0.3906106191207609	0.32309801889218737	0.4882632739009511
P19_0038_BDO_01	FGFR3	synonymous	all_types	1655074	2.0	2.0	1.2084051830915112	1.775639119105433	1.2084051830915112	1.775639119105433
P19_0038_BDO_01	FOXQ1	synonymous	all_types	1013919	1.0	1.0	0.9862720789333271	1.3376476930259062	0.9862720789333271	1.3376476930259062
P19_0038_BDO_01	KDM6A	synonymous	all_types	7658574	1.0	1.0	0.13057261051469896	0.20418322422462443	0.13057261051469896	0.20418322422462443
P19_0038_BDO_01	KMT2C	synonymous	all_types	10418332	1.0	1.0	0.09598465474127721	0.14755526018271473	0.09598465474127721	0.14755526018271473
P19_0038_BDO_01	KMT2D	synonymous	all_types	38635598	28.0	33.0	0.7247202437503362	1.0525194025373612	0.8541345729914676	1.2404692958476042
P19_0038_BDO_01	NOTCH2	synonymous	all_types	13189894	5.0	5.0	0.3790781032811939	0.5955180123355601	0.3790781032811939	0.5955180123355601
P19_0038_BDO_01	PIK3CA	synonymous	all_types	568287	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	RB1	synonymous	all_types	4831802	2.0	2.0	0.41392424606803013	0.6756959161164062	0.41392424606803013	0.6756959161164062
P19_0038_BDO_01	RBM10	synonymous	all_types	6859608	3.0	3.0	0.43734277527228965	0.6698293527855746	0.43734277527228965	0.6698293527855746
P19_0038_BDO_01	STAG2	synonymous	all_types	6628823	1.0	1.0	0.15085634357713276	0.2581035480462336	0.15085634357713276	0.2581035480462336
P19_0038_BDO_01	TERTpromoter	synonymous	all_types	720597	1.0	1.0	1.3877382226126393	1.4380102539717843	1.3877382226126393	1.4380102539717843
P19_0038_BDO_01	TP53	synonymous	all_types	2897994	2.0	2.0	0.6901325537596006	1.0439820957070587	0.6901325537596006	1.0439820957070587
P19_0038_BDO_01	ARID1A	synonymous	SNV	15817387	5.0	5.0	0.31610783753346866	0.46769558031418174	0.31610783753346866	0.46769558031418174
P19_0038_BDO_01	CDKN1A	synonymous	SNV	1180134	1.0	1.0	0.847361401332391	1.2440719969346066	0.847361401332391	1.2440719969346066
P19_0038_BDO_01	CREBBP	synonymous	SNV	12505239	10.0	10.0	0.7996648444703855	1.2026442780269835	0.7996648444703855	1.2026442780269835
P19_0038_BDO_01	EP300	synonymous	SNV	15475180	4.0	5.0	0.2584784151137499	0.3906106191207609	0.32309801889218737	0.4882632739009511
P19_0038_BDO_01	FGFR3	synonymous	SNV	1655074	2.0	2.0	1.2084051830915112	1.775639119105433	1.2084051830915112	1.775639119105433
P19_0038_BDO_01	FOXQ1	synonymous	SNV	1013919	1.0	1.0	0.9862720789333271	1.3376476930259062	0.9862720789333271	1.3376476930259062
P19_0038_BDO_01	KDM6A	synonymous	SNV	7658574	1.0	1.0	0.13057261051469896	0.20418322422462443	0.13057261051469896	0.20418322422462443
P19_0038_BDO_01	KMT2C	synonymous	SNV	10418332	1.0	1.0	0.09598465474127721	0.14755526018271473	0.09598465474127721	0.14755526018271473
P19_0038_BDO_01	KMT2D	synonymous	SNV	38635598	28.0	33.0	0.7247202437503362	1.0525194025373612	0.8541345729914676	1.2404692958476042
P19_0038_BDO_01	NOTCH2	synonymous	SNV	13189894	5.0	5.0	0.3790781032811939	0.5955180123355601	0.3790781032811939	0.5955180123355601
P19_0038_BDO_01	PIK3CA	synonymous	SNV	568287	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	RB1	synonymous	SNV	4831802	2.0	2.0	0.41392424606803013	0.6756959161164062	0.41392424606803013	0.6756959161164062
P19_0038_BDO_01	RBM10	synonymous	SNV	6859608	3.0	3.0	0.43734277527228965	0.6698293527855746	0.43734277527228965	0.6698293527855746
P19_0038_BDO_01	STAG2	synonymous	SNV	6628823	1.0	1.0	0.15085634357713276	0.2581035480462336	0.15085634357713276	0.2581035480462336
P19_0038_BDO_01	TERTpromoter	synonymous	SNV	720597	1.0	1.0	1.3877382226126393	1.4380102539717843	1.3877382226126393	1.4380102539717843
P19_0038_BDO_01	TP53	synonymous	SNV	2897994	2.0	2.0	0.6901325537596006	1.0439820957070587	0.6901325537596006	1.0439820957070587
P19_0038_BDO_01	ARID1A	synonymous	DELETION-INSERTION	15817387	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	CDKN1A	synonymous	DELETION-INSERTION	1180134	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	CREBBP	synonymous	DELETION-INSERTION	12505239	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	EP300	synonymous	DELETION-INSERTION	15475180	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	FGFR3	synonymous	DELETION-INSERTION	1655074	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	FOXQ1	synonymous	DELETION-INSERTION	1013919	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	KDM6A	synonymous	DELETION-INSERTION	7658574	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	KMT2C	synonymous	DELETION-INSERTION	10418332	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	KMT2D	synonymous	DELETION-INSERTION	38635598	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	NOTCH2	synonymous	DELETION-INSERTION	13189894	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	PIK3CA	synonymous	DELETION-INSERTION	568287	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	RB1	synonymous	DELETION-INSERTION	4831802	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	RBM10	synonymous	DELETION-INSERTION	6859608	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	STAG2	synonymous	DELETION-INSERTION	6628823	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	TERTpromoter	synonymous	DELETION-INSERTION	720597	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	TP53	synonymous	DELETION-INSERTION	2897994	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	ARID1A	synonymous	DELETION-INSERTION-SNV	15817387	5.0	5.0	0.31610783753346866	0.46769558031418174	0.31610783753346866	0.46769558031418174
P19_0038_BDO_01	CDKN1A	synonymous	DELETION-INSERTION-SNV	1180134	1.0	1.0	0.847361401332391	1.2440719969346066	0.847361401332391	1.2440719969346066
P19_0038_BDO_01	CREBBP	synonymous	DELETION-INSERTION-SNV	12505239	10.0	10.0	0.7996648444703855	1.2026442780269835	0.7996648444703855	1.2026442780269835
P19_0038_BDO_01	EP300	synonymous	DELETION-INSERTION-SNV	15475180	4.0	5.0	0.2584784151137499	0.3906106191207609	0.32309801889218737	0.4882632739009511
P19_0038_BDO_01	FGFR3	synonymous	DELETION-INSERTION-SNV	1655074	2.0	2.0	1.2084051830915112	1.775639119105433	1.2084051830915112	1.775639119105433
P19_0038_BDO_01	FOXQ1	synonymous	DELETION-INSERTION-SNV	1013919	1.0	1.0	0.9862720789333271	1.3376476930259062	0.9862720789333271	1.3376476930259062
P19_0038_BDO_01	KDM6A	synonymous	DELETION-INSERTION-SNV	7658574	1.0	1.0	0.13057261051469896	0.20418322422462443	0.13057261051469896	0.20418322422462443
P19_0038_BDO_01	KMT2C	synonymous	DELETION-INSERTION-SNV	10418332	1.0	1.0	0.09598465474127721	0.14755526018271473	0.09598465474127721	0.14755526018271473
P19_0038_BDO_01	KMT2D	synonymous	DELETION-INSERTION-SNV	38635598	28.0	33.0	0.7247202437503362	1.0525194025373612	0.8541345729914676	1.2404692958476042
P19_0038_BDO_01	NOTCH2	synonymous	DELETION-INSERTION-SNV	13189894	5.0	5.0	0.3790781032811939	0.5955180123355601	0.3790781032811939	0.5955180123355601
P19_0038_BDO_01	PIK3CA	synonymous	DELETION-INSERTION-SNV	568287	0.0	0.0	0.0	0.0	0.0	0.0
P19_0038_BDO_01	RB1	synonymous	DELETION-INSERTION-SNV	4831802	2.0	2.0	0.41392424606803013	0.6756959161164062	0.41392424606803013	0.6756959161164062
P19_0038_BDO_01	RBM10	synonymous	DELETION-INSERTION-SNV	6859608	3.0	3.0	0.43734277527228965	0.6698293527855746	0.43734277527228965	0.6698293527855746
P19_0038_BDO_01	STAG2	synonymous	DELETION-INSERTION-SNV	6628823	1.0	1.0	0.15085634357713276	0.2581035480462336	0.15085634357713276	0.2581035480462336
P19_0038_BDO_01	TERTpromoter	synonymous	DELETION-INSERTION-SNV	720597	1.0	1.0	1.3877382226126393	1.4380102539717843	1.3877382226126393	1.4380102539717843
P19_0038_BDO_01	TP53	synonymous	DELETION-INSERTION-SNV	2897994	2.0	2.0	0.6901325537596006	1.0439820957070587	0.6901325537596006	1.0439820957070587
P19_0050_BTR_01	ALL_GENES	protein_affecting	all_types	478051741	1187.0	1584.0	2.4829948271226985	2.6873123960595993	3.3134488678705596	3.5861017989540063
P19_0050_BTR_01	ALL_GENES	protein_affecting	SNV	478051741	784.0	1114.0	1.6399898436935094	1.7749392742297605	2.3302916911665426	2.522043815678512
P19_0050_BTR_01	ALL_GENES	protein_affecting	DELETION-INSERTION	478051741	391.0	456.0	0.8179030980665333	0.885205683958975	0.9538716437809187	1.03236263909282
P19_0050_BTR_01	ALL_GENES	protein_affecting	DELETION-INSERTION-SNV	478051741	1175.0	1570.0	2.4578929417600426	2.6601449581887353	3.2841633349474613	3.5544064547713314
P19_0050_BTR_01	ARID1A	protein_affecting	all_types	65387330	191.0	238.0	2.9210551952495996	3.1450245407143105	3.639848882038768	3.9189311030890366
P19_0050_BTR_01	CDKN1A	protein_affecting	all_types	2374652	22.0	24.0	9.26451539004452	10.015948121030895	10.106744061866749	10.926488859306433
P19_0050_BTR_01	CREBBP	protein_affecting	all_types	40302912	37.0	44.0	0.9180478075628877	0.9919621042593996	1.0917325279126233	1.1796306104706373
P19_0050_BTR_01	EP300	protein_affecting	all_types	59221324	71.0	86.0	1.1988924800127738	1.2934009257775199	1.4521796236774445	1.5666546424910806
P19_0050_BTR_01	FGFR3	protein_affecting	all_types	3227501	2.0	4.0	0.6196744787995419	0.6700047045497005	1.2393489575990837	1.340009409099401
P19_0050_BTR_01	FOXQ1	protein_affecting	all_types	2966461	54.0	77.0	18.20350916462411	19.407626526343932	25.95685566066771	27.673837824601538
P19_0050_BTR_01	KDM6A	protein_affecting	all_types	17395100	99.0	144.0	5.691257882967043	6.193601988292215	8.278193284315698	9.008875619334132
P19_0050_BTR_01	KMT2C	protein_affecting	all_types	42668129	16.0	16.0	0.37498714790142307	0.4073969467992295	0.37498714790142307	0.4073969467992295
P19_0050_BTR_01	KMT2D	protein_affecting	all_types	128915028	385.0	501.0	2.9864633004617582	3.2222447934347893	3.8862808143671197	4.1931029649631935
P19_0050_BTR_01	NOTCH2	protein_affecting	all_types	50578388	37.0	39.0	0.7315377469127723	0.7942696663584399	0.7710803278269762	0.8372031618372745
P19_0050_BTR_01	PIK3CA	protein_affecting	all_types	2583568	1.0	1.0	0.3870616140159655	0.42564366899734957	0.3870616140159655	0.42564366899734957
P19_0050_BTR_01	RB1	protein_affecting	all_types	21746552	11.0	12.0	0.5058273146014136	0.555682389593234	0.5518116159288149	0.6061989704653462
P19_0050_BTR_01	RBM10	protein_affecting	all_types	13886373	216.0	345.0	15.554817661890544	16.836694328125606	24.84450043218629	26.89194232964507
P19_0050_BTR_01	STAG2	protein_affecting	all_types	17462773	34.0	41.0	1.9469989101959921	2.1393079590435784	2.3478516270010497	2.5797537153172563
P19_0050_BTR_01	TERTpromoter	protein_affecting	all_types	54995	0.0	0.0	0.0	0.0	0.0	0.0
P19_0050_BTR_01	TP53	protein_affecting	all_types	9280655	11.0	12.0	1.185261169604947	1.2786518762550163	1.2930121850235787	1.3948929559145633
P19_0050_BTR_01	ARID1A	protein_affecting	SNV	65387330	95.0	130.0	1.452880856275979	1.5642792218212538	1.9881527506934449	2.1405926193343476
P19_0050_BTR_01	CDKN1A	protein_affecting	SNV	2374652	9.0	10.0	3.7900290232000313	4.097433322239913	4.211143359111146	4.55270369137768
P19_0050_BTR_01	CREBBP	protein_affecting	SNV	40302912	30.0	36.0	0.7443630872131521	0.8042935980481617	0.8932357046557826	0.9651523176577942
P19_0050_BTR_01	EP300	protein_affecting	SNV	59221324	55.0	70.0	0.9287195267704585	1.0019302946163886	1.182006670435129	1.2751840113299493
P19_0050_BTR_01	FGFR3	protein_affecting	SNV	3227501	2.0	4.0	0.6196744787995419	0.6700047045497005	1.2393489575990837	1.340009409099401
P19_0050_BTR_01	FOXQ1	protein_affecting	SNV	2966461	26.0	35.0	8.764652560744942	9.344412771943375	11.79857075484896	12.579017193000698
P19_0050_BTR_01	KDM6A	protein_affecting	SNV	17395100	60.0	98.0	3.449247201798207	3.7536981747225546	5.633770429603739	6.131040352046839
P19_0050_BTR_01	KMT2C	protein_affecting	SNV	42668129	11.0	11.0	0.2578036641822284	0.28008540092447026	0.2578036641822284	0.28008540092447026
P19_0050_BTR_01	KMT2D	protein_affecting	SNV	128915028	279.0	374.0	2.1642162618930665	2.3350812918657304	2.9011357775914224	3.1301806564795096
P19_0050_BTR_01	NOTCH2	protein_affecting	SNV	50578388	26.0	28.0	0.5140535518846507	0.5581354412248497	0.5535961327988547	0.6010689367036843
P19_0050_BTR_01	PIK3CA	protein_affecting	SNV	2583568	1.0	1.0	0.3870616140159655	0.42564366899734957	0.3870616140159655	0.42564366899734957
P19_0050_BTR_01	RB1	protein_affecting	SNV	21746552	9.0	10.0	0.4138587119466111	0.4546492278490097	0.45984301327401234	0.5051658087211218
P19_0050_BTR_01	RBM10	protein_affecting	SNV	13886373	147.0	265.0	10.585917575453287	11.458305862196594	19.08345685370831	20.656129615524474
P19_0050_BTR_01	STAG2	protein_affecting	SNV	17462773	24.0	31.0	1.3743521719030534	1.510099735795467	1.7752048887081107	1.950545492069145
P19_0050_BTR_01	TERTpromoter	protein_affecting	SNV	54995	0.0	0.0	0.0	0.0	0.0	0.0
P19_0050_BTR_01	TP53	protein_affecting	SNV	9280655	10.0	11.0	1.0775101541863155	1.1624107965954693	1.185261169604947	1.2786518762550163
P19_0050_BTR_01	ARID1A	protein_affecting	DELETION-INSERTION	65387330	94.0	105.0	1.437587373578337	1.547813124749451	1.6058156832523975	1.7289401925392807
P19_0050_BTR_01	CDKN1A	protein_affecting	DELETION-INSERTION	2374652	13.0	14.0	5.474486366844489	5.918514798790984	5.895600702755604	6.3737851679287525
P19_0050_BTR_01	CREBBP	protein_affecting	DELETION-INSERTION	40302912	6.0	7.0	0.14887261744263047	0.16085871960963236	0.1736847203497355	0.18766850621123773
P19_0050_BTR_01	EP300	protein_affecting	DELETION-INSERTION	59221324	16.0	16.0	0.2701729532423152	0.29147063116113126	0.2701729532423152	0.29147063116113126
P19_0050_BTR_01	FGFR3	protein_affecting	DELETION-INSERTION	3227501	0.0	0.0	0.0	0.0	0.0	0.0
P19_0050_BTR_01	FOXQ1	protein_affecting	DELETION-INSERTION	2966461	28.0	42.0	9.438856603879168	10.063213754400559	14.158284905818752	15.094820631600838
